"[['b', ['xa', 'xb', 'xc', 'i']], ['b', ['xa', 'xb', 'c', 'i']], ['b', ['xa', 'b', 'xc', 'i']], ['b', ['a', 'xb', 'xc', 'i']], ['b', ['a', 'xb', 'c', 'i']], ['b', ['a', 'b', 'c', 'i']], ['b', ['xa', 'xb', 'xc', 'j']], ['b', ['xa', 'xb', 'c', 'j']], ['b', ['xa', 'b', 'xc', 'j']], ['b', ['a', 'xb', 'c', 'j']], ['b', ['a', 'b', 'xc', 'j']], ['b', ['a', 'b', 'c', 'j']]]",0
"[['c', ['xa', 'xb', 'xc', 'i']], ['c', ['xa', 'xb', 'c', 'i']], ['c', ['xa', 'b', 'xc', 'i']], ['c', ['a', 'xb', 'xc', 'i']], ['c', ['a', 'xb', 'c', 'i']], ['c', ['a', 'b', 'c', 'i']], ['c', ['xa', 'xb', 'xc', 'j']], ['c', ['xa', 'xb', 'c', 'j']], ['c', ['xa', 'b', 'xc', 'j']], ['c', ['a', 'xb', 'c', 'j']], ['c', ['a', 'b', 'xc', 'j']], ['c', ['a', 'b', 'c', 'j']]]",0
"[['a', ['xa', 'xb', 'xc', 'i']], ['a', ['xa', 'xb', 'c', 'i']], ['a', ['xa', 'b', 'xc', 'i']], ['a', ['a', 'xb', 'xc', 'i']], ['a', ['a', 'b', 'c', 'i']], ['a', ['xa', 'xb', 'c', 'j']], ['a', ['xa', 'b', 'xc', 'j']], ['a', ['xa', 'b', 'c', 'j']], ['a', ['a', 'b', 'xc', 'j']], ['a', ['xa', 'xb', 'xc', 'k']], ['a', ['xa', 'b', 'xc', 'k']], ['a', ['a', 'b', 'xc', 'k']]]",0
"[['b', ['xa', 'xb', 'xc', 'i']], ['b', ['xa', 'xb', 'c', 'i']], ['b', ['xa', 'b', 'xc', 'i']], ['b', ['a', 'xb', 'xc', 'i']], ['b', ['a', 'b', 'c', 'i']], ['b', ['xa', 'xb', 'c', 'j']], ['b', ['xa', 'b', 'xc', 'j']], ['b', ['xa', 'b', 'c', 'j']], ['b', ['a', 'b', 'xc', 'j']], ['b', ['xa', 'xb', 'xc', 'k']], ['b', ['xa', 'b', 'xc', 'k']], ['b', ['a', 'b', 'xc', 'k']]]",0
"[['c', ['xa', 'xb', 'xc', 'i']], ['c', ['xa', 'xb', 'c', 'i']], ['c', ['xa', 'b', 'xc', 'i']], ['c', ['a', 'xb', 'xc', 'i']], ['c', ['a', 'b', 'c', 'i']], ['c', ['xa', 'xb', 'c', 'j']], ['c', ['xa', 'b', 'xc', 'j']], ['c', ['xa', 'b', 'c', 'j']], ['c', ['a', 'b', 'xc', 'j']], ['c', ['xa', 'xb', 'xc', 'k']], ['c', ['xa', 'b', 'xc', 'k']], ['c', ['a', 'b', 'xc', 'k']]]",0
"[['a', ['xa', 'xb', 'xc', 'i']], ['a', ['xa', 'xb', 'c', 'i']], ['a', ['xa', 'b', 'c', 'i']], ['a', ['a', 'xb', 'xc', 'i']], ['a', ['a', 'xb', 'c', 'i']], ['a', ['xa', 'b', 'xc', 'j']], ['a', ['xa', 'b', 'c', 'j']], ['a', ['a', 'xb', 'c', 'j']], ['a', ['a', 'b', 'xc', 'j']], ['a', ['a', 'b', 'c', 'j']], ['a', ['xa', 'xb', 'xc', 'k']], ['a', ['xa', 'xb', 'c', 'k']], ['a', ['a', 'b', 'xc', 'k']], ['a', ['a', 'b', 'c', 'k']]]",0
"[['b', ['xa', 'xb', 'xc', 'i']], ['b', ['xa', 'xb', 'c', 'i']], ['b', ['xa', 'b', 'c', 'i']], ['b', ['a', 'xb', 'xc', 'i']], ['b', ['a', 'xb', 'c', 'i']], ['b', ['xa', 'b', 'xc', 'j']], ['b', ['xa', 'b', 'c', 'j']], ['b', ['a', 'xb', 'c', 'j']], ['b', ['a', 'b', 'xc', 'j']], ['b', ['a', 'b', 'c', 'j']], ['b', ['xa', 'xb', 'xc', 'k']], ['b', ['xa', 'xb', 'c', 'k']], ['b', ['a', 'b', 'xc', 'k']], ['b', ['a', 'b', 'c', 'k']]]",0
"[['c', ['xa', 'xb', 'xc', 'i']], ['c', ['xa', 'xb', 'c', 'i']], ['c', ['xa', 'b', 'c', 'i']], ['c', ['a', 'xb', 'xc', 'i']], ['c', ['a', 'xb', 'c', 'i']], ['c', ['xa', 'b', 'xc', 'j']], ['c', ['xa', 'b', 'c', 'j']], ['c', ['a', 'xb', 'c', 'j']], ['c', ['a', 'b', 'xc', 'j']], ['c', ['a', 'b', 'c', 'j']], ['c', ['xa', 'xb', 'xc', 'k']], ['c', ['xa', 'xb', 'c', 'k']], ['c', ['a', 'b', 'xc', 'k']], ['c', ['a', 'b', 'c', 'k']]]",0
"[['a', ['xa', 'b', 'xc', 'i']], ['a', ['a', 'xb', 'xc', 'i']], ['a', ['a', 'xb', 'c', 'i']], ['a', ['a', 'b', 'xc', 'i']], ['a', ['a', 'b', 'c', 'i']], ['a', ['xa', 'xb', 'xc', 'j']], ['a', ['xa', 'xb', 'c', 'j']], ['a', ['xa', 'b', 'c', 'j']], ['a', ['a', 'xb', 'xc', 'j']], ['a', ['a', 'b', 'xc', 'j']], ['a', ['xa', 'b', 'c', 'k']], ['a', ['a', 'xb', 'xc', 'k']], ['a', ['a', 'b', 'c', 'k']]]",0
"[['b', ['xa', 'b', 'xc', 'i']], ['b', ['a', 'xb', 'xc', 'i']], ['b', ['a', 'xb', 'c', 'i']], ['b', ['a', 'b', 'xc', 'i']], ['b', ['a', 'b', 'c', 'i']], ['b', ['xa', 'xb', 'xc', 'j']], ['b', ['xa', 'xb', 'c', 'j']], ['b', ['xa', 'b', 'c', 'j']], ['b', ['a', 'xb', 'xc', 'j']], ['b', ['a', 'b', 'xc', 'j']], ['b', ['xa', 'b', 'c', 'k']], ['b', ['a', 'xb', 'xc', 'k']], ['b', ['a', 'b', 'c', 'k']]]",0
"[['c', ['xa', 'b', 'xc', 'i']], ['c', ['a', 'xb', 'xc', 'i']], ['c', ['a', 'xb', 'c', 'i']], ['c', ['a', 'b', 'xc', 'i']], ['c', ['a', 'b', 'c', 'i']], ['c', ['xa', 'xb', 'xc', 'j']], ['c', ['xa', 'xb', 'c', 'j']], ['c', ['xa', 'b', 'c', 'j']], ['c', ['a', 'xb', 'xc', 'j']], ['c', ['a', 'b', 'xc', 'j']], ['c', ['xa', 'b', 'c', 'k']], ['c', ['a', 'xb', 'xc', 'k']], ['c', ['a', 'b', 'c', 'k']]]",0
"[['a', ['xa', 'xb', 'xc', 'i']], ['a', ['xa', 'xb', 'c', 'i']], ['a', ['xa', 'b', 'xc', 'i']], ['a', ['a', 'xb', 'xc', 'i']], ['a', ['xa', 'xb', 'xc', 'j']], ['a', ['xa', 'xb', 'c', 'j']], ['a', ['xa', 'b', 'xc', 'j']], ['a', ['a', 'b', 'c', 'j']], ['a', ['xa', 'xb', 'xc', 'k']], ['a', ['xa', 'xb', 'c', 'k']], ['a', ['xa', 'b', 'xc', 'k']], ['a', ['xa', 'b', 'c', 'k']], ['a', ['a', 'xb', 'c', 'k']], ['a', ['a', 'b', 'xc', 'k']]]",0
"[['b', ['xa', 'xb', 'xc', 'i']], ['b', ['xa', 'xb', 'c', 'i']], ['b', ['xa', 'b', 'xc', 'i']], ['b', ['a', 'xb', 'xc', 'i']], ['b', ['xa', 'xb', 'xc', 'j']], ['b', ['xa', 'xb', 'c', 'j']], ['b', ['xa', 'b', 'xc', 'j']], ['b', ['a', 'b', 'c', 'j']], ['b', ['xa', 'xb', 'xc', 'k']], ['b', ['xa', 'xb', 'c', 'k']], ['b', ['xa', 'b', 'xc', 'k']], ['b', ['xa', 'b', 'c', 'k']], ['b', ['a', 'xb', 'c', 'k']], ['b', ['a', 'b', 'xc', 'k']]]",0
"[['c', ['xa', 'xb', 'xc', 'i']], ['c', ['xa', 'xb', 'c', 'i']], ['c', ['xa', 'b', 'xc', 'i']], ['c', ['a', 'xb', 'xc', 'i']], ['c', ['xa', 'xb', 'xc', 'j']], ['c', ['xa', 'xb', 'c', 'j']], ['c', ['xa', 'b', 'xc', 'j']], ['c', ['a', 'b', 'c', 'j']], ['c', ['xa', 'xb', 'xc', 'k']], ['c', ['xa', 'xb', 'c', 'k']], ['c', ['xa', 'b', 'xc', 'k']], ['c', ['xa', 'b', 'c', 'k']], ['c', ['a', 'xb', 'c', 'k']], ['c', ['a', 'b', 'xc', 'k']]]",0
"[['a', ['xa', 'xb', 'c', 'i']], ['a', ['xa', 'b', 'xc', 'i']], ['a', ['xa', 'b', 'c', 'i']], ['a', ['a', 'xb', 'xc', 'i']], ['a', ['a', 'b', 'xc', 'i']], ['a', ['xa', 'xb', 'xc', 'j']], ['a', ['xa', 'xb', 'c', 'j']], ['a', ['a', 'b', 'xc', 'j']], ['a', ['a', 'b', 'c', 'j']], ['a', ['xa', 'xb', 'xc', 'k']], ['a', ['xa', 'b', 'c', 'k']], ['a', ['a', 'b', 'xc', 'k']], ['a', ['a', 'b', 'c', 'k']]]",0
"[['b', ['xa', 'xb', 'c', 'i']], ['b', ['xa', 'b', 'xc', 'i']], ['b', ['xa', 'b', 'c', 'i']], ['b', ['a', 'xb', 'xc', 'i']], ['b', ['a', 'b', 'xc', 'i']], ['b', ['xa', 'xb', 'xc', 'j']], ['b', ['xa', 'xb', 'c', 'j']], ['b', ['a', 'b', 'xc', 'j']], ['b', ['a', 'b', 'c', 'j']], ['b', ['xa', 'xb', 'xc', 'k']], ['b', ['xa', 'b', 'c', 'k']], ['b', ['a', 'b', 'xc', 'k']], ['b', ['a', 'b', 'c', 'k']]]",0
"[['c', ['xa', 'xb', 'c', 'i']], ['c', ['xa', 'b', 'xc', 'i']], ['c', ['xa', 'b', 'c', 'i']], ['c', ['a', 'xb', 'xc', 'i']], ['c', ['a', 'b', 'xc', 'i']], ['c', ['xa', 'xb', 'xc', 'j']], ['c', ['xa', 'xb', 'c', 'j']], ['c', ['a', 'b', 'xc', 'j']], ['c', ['a', 'b', 'c', 'j']], ['c', ['xa', 'xb', 'xc', 'k']], ['c', ['xa', 'b', 'c', 'k']], ['c', ['a', 'b', 'xc', 'k']], ['c', ['a', 'b', 'c', 'k']]]",0
"[['a', ['xa', 'xb', 'c', 'i']], ['a', ['a', 'xb', 'xc', 'i']], ['a', ['a', 'xb', 'c', 'i']], ['a', ['xa', 'xb', 'c', 'j']], ['a', ['a', 'xb', 'xc', 'j']], ['a', ['a', 'b', 'xc', 'j']], ['a', ['a', 'b', 'c', 'j']], ['a', ['xa', 'xb', 'xc', 'k']], ['a', ['xa', 'xb', 'c', 'k']], ['a', ['a', 'xb', 'xc', 'k']], ['a', ['a', 'xb', 'c', 'k']], ['a', ['a', 'b', 'c', 'k']]]",0
"[['b', ['xa', 'xb', 'c', 'i']], ['b', ['a', 'xb', 'xc', 'i']], ['b', ['a', 'xb', 'c', 'i']], ['b', ['xa', 'xb', 'c', 'j']], ['b', ['a', 'xb', 'xc', 'j']], ['b', ['a', 'b', 'xc', 'j']], ['b', ['a', 'b', 'c', 'j']], ['b', ['xa', 'xb', 'xc', 'k']], ['b', ['xa', 'xb', 'c', 'k']], ['b', ['a', 'xb', 'xc', 'k']], ['b', ['a', 'xb', 'c', 'k']], ['b', ['a', 'b', 'c', 'k']]]",0
"[['c', ['xa', 'xb', 'c', 'i']], ['c', ['a', 'xb', 'xc', 'i']], ['c', ['a', 'xb', 'c', 'i']], ['c', ['xa', 'xb', 'c', 'j']], ['c', ['a', 'xb', 'xc', 'j']], ['c', ['a', 'b', 'xc', 'j']], ['c', ['a', 'b', 'c', 'j']], ['c', ['xa', 'xb', 'xc', 'k']], ['c', ['xa', 'xb', 'c', 'k']], ['c', ['a', 'xb', 'xc', 'k']], ['c', ['a', 'xb', 'c', 'k']], ['c', ['a', 'b', 'c', 'k']]]",0
"[['a', ['xa', 'b', 'c', 'i']], ['a', ['a', 'b', 'xc', 'i']], ['a', ['xa', 'xb', 'c', 'j']], ['a', ['a', 'xb', 'xc', 'j']], ['a', ['a', 'xb', 'c', 'j']], ['a', ['a', 'b', 'xc', 'j']], ['a', ['xa', 'xb', 'xc', 'k']], ['a', ['xa', 'b', 'xc', 'k']], ['a', ['a', 'xb', 'xc', 'k']], ['a', ['a', 'b', 'xc', 'k']], ['a', ['a', 'b', 'c', 'k']]]",0
"[['b', ['xa', 'b', 'c', 'i']], ['b', ['a', 'b', 'xc', 'i']], ['b', ['xa', 'xb', 'c', 'j']], ['b', ['a', 'xb', 'xc', 'j']], ['b', ['a', 'xb', 'c', 'j']], ['b', ['a', 'b', 'xc', 'j']], ['b', ['xa', 'xb', 'xc', 'k']], ['b', ['xa', 'b', 'xc', 'k']], ['b', ['a', 'xb', 'xc', 'k']], ['b', ['a', 'b', 'xc', 'k']], ['b', ['a', 'b', 'c', 'k']]]",0
"[['c', ['xa', 'b', 'c', 'i']], ['c', ['a', 'b', 'xc', 'i']], ['c', ['xa', 'xb', 'c', 'j']], ['c', ['a', 'xb', 'xc', 'j']], ['c', ['a', 'xb', 'c', 'j']], ['c', ['a', 'b', 'xc', 'j']], ['c', ['xa', 'xb', 'xc', 'k']], ['c', ['xa', 'b', 'xc', 'k']], ['c', ['a', 'xb', 'xc', 'k']], ['c', ['a', 'b', 'xc', 'k']], ['c', ['a', 'b', 'c', 'k']]]",0
"[['a', ['xa', 'b', 'xc', 'i']], ['a', ['a', 'xb', 'xc', 'i']], ['a', ['a', 'b', 'xc', 'i']], ['a', ['a', 'b', 'c', 'i']], ['a', ['xa', 'xb', 'xc', 'j']], ['a', ['xa', 'xb', 'c', 'j']], ['a', ['xa', 'b', 'c', 'j']], ['a', ['a', 'xb', 'c', 'j']], ['a', ['a', 'b', 'c', 'j']], ['a', ['a', 'xb', 'xc', 'k']], ['a', ['a', 'xb', 'c', 'k']], ['a', ['a', 'b', 'c', 'k']]]",0
"[['b', ['xa', 'b', 'xc', 'i']], ['b', ['a', 'xb', 'xc', 'i']], ['b', ['a', 'b', 'xc', 'i']], ['b', ['a', 'b', 'c', 'i']], ['b', ['xa', 'xb', 'xc', 'j']], ['b', ['xa', 'xb', 'c', 'j']], ['b', ['xa', 'b', 'c', 'j']], ['b', ['a', 'xb', 'c', 'j']], ['b', ['a', 'b', 'c', 'j']], ['b', ['a', 'xb', 'xc', 'k']], ['b', ['a', 'xb', 'c', 'k']], ['b', ['a', 'b', 'c', 'k']]]",0
"[['c', ['xa', 'b', 'xc', 'i']], ['c', ['a', 'xb', 'xc', 'i']], ['c', ['a', 'b', 'xc', 'i']], ['c', ['a', 'b', 'c', 'i']], ['c', ['xa', 'xb', 'xc', 'j']], ['c', ['xa', 'xb', 'c', 'j']], ['c', ['xa', 'b', 'c', 'j']], ['c', ['a', 'xb', 'c', 'j']], ['c', ['a', 'b', 'c', 'j']], ['c', ['a', 'xb', 'xc', 'k']], ['c', ['a', 'xb', 'c', 'k']], ['c', ['a', 'b', 'c', 'k']]]",0
"[['a', ['xa', 'xb', 'xc', 'i']], ['a', ['xa', 'xb', 'c', 'i']], ['a', ['xa', 'b', 'xc', 'i']], ['a', ['a', 'xb', 'xc', 'i']], ['a', ['a', 'b', 'xc', 'i']], ['a', ['a', 'b', 'c', 'i']], ['a', ['xa', 'b', 'c', 'j']], ['a', ['a', 'xb', 'xc', 'j']], ['a', ['a', 'xb', 'c', 'j']], ['a', ['a', 'b', 'c', 'j']], ['a', ['a', 'xb', 'xc', 'k']], ['a', ['a', 'b', 'xc', 'k']], ['a', ['a', 'b', 'c', 'k']]]",0
"[['b', ['xa', 'xb', 'xc', 'i']], ['b', ['xa', 'xb', 'c', 'i']], ['b', ['xa', 'b', 'xc', 'i']], ['b', ['a', 'xb', 'xc', 'i']], ['b', ['a', 'b', 'xc', 'i']], ['b', ['a', 'b', 'c', 'i']], ['b', ['xa', 'b', 'c', 'j']], ['b', ['a', 'xb', 'xc', 'j']], ['b', ['a', 'xb', 'c', 'j']], ['b', ['a', 'b', 'c', 'j']], ['b', ['a', 'xb', 'xc', 'k']], ['b', ['a', 'b', 'xc', 'k']], ['b', ['a', 'b', 'c', 'k']]]",0
"[['c', ['xa', 'xb', 'xc', 'i']], ['c', ['xa', 'xb', 'c', 'i']], ['c', ['xa', 'b', 'xc', 'i']], ['c', ['a', 'xb', 'xc', 'i']], ['c', ['a', 'b', 'xc', 'i']], ['c', ['a', 'b', 'c', 'i']], ['c', ['xa', 'b', 'c', 'j']], ['c', ['a', 'xb', 'xc', 'j']], ['c', ['a', 'xb', 'c', 'j']], ['c', ['a', 'b', 'c', 'j']], ['c', ['a', 'xb', 'xc', 'k']], ['c', ['a', 'b', 'xc', 'k']], ['c', ['a', 'b', 'c', 'k']]]",0
"[['a', ['xa', 'xb', 'xc', 'i']], ['a', ['xa', 'b', 'c', 'i']], ['a', ['a', 'b', 'xc', 'i']], ['a', ['xa', 'xb', 'xc', 'j']], ['a', ['xa', 'b', 'c', 'j']], ['a', ['a', 'xb', 'c', 'j']], ['a', ['a', 'b', 'c', 'j']], ['a', ['xa', 'xb', 'c', 'k']], ['a', ['xa', 'b', 'xc', 'k']], ['a', ['a', 'xb', 'xc', 'k']], ['a', ['a', 'xb', 'c', 'k']], ['a', ['a', 'b', 'xc', 'k']]]",0
"[['b', ['xa', 'xb', 'xc', 'i']], ['b', ['xa', 'b', 'c', 'i']], ['b', ['a', 'b', 'xc', 'i']], ['b', ['xa', 'xb', 'xc', 'j']], ['b', ['xa', 'b', 'c', 'j']], ['b', ['a', 'xb', 'c', 'j']], ['b', ['a', 'b', 'c', 'j']], ['b', ['xa', 'xb', 'c', 'k']], ['b', ['xa', 'b', 'xc', 'k']], ['b', ['a', 'xb', 'xc', 'k']], ['b', ['a', 'xb', 'c', 'k']], ['b', ['a', 'b', 'xc', 'k']]]",0
"[['c', ['xa', 'xb', 'xc', 'i']], ['c', ['xa', 'b', 'c', 'i']], ['c', ['a', 'b', 'xc', 'i']], ['c', ['xa', 'xb', 'xc', 'j']], ['c', ['xa', 'b', 'c', 'j']], ['c', ['a', 'xb', 'c', 'j']], ['c', ['a', 'b', 'c', 'j']], ['c', ['xa', 'xb', 'c', 'k']], ['c', ['xa', 'b', 'xc', 'k']], ['c', ['a', 'xb', 'xc', 'k']], ['c', ['a', 'xb', 'c', 'k']], ['c', ['a', 'b', 'xc', 'k']]]",0
"[['a', ['xa', 'xb', 'xc', 'xd', 'i']], ['a', ['xa', 'xb', 'xc', 'd', 'i']], ['a', ['xa', 'xb', 'c', 'd', 'i']], ['a', ['xa', 'b', 'xc', 'xd', 'i']], ['a', ['xa', 'b', 'c', 'xd', 'i']], ['a', ['xa', 'b', 'c', 'd', 'i']], ['a', ['a', 'xb', 'xc', 'xd', 'i']], ['a', ['a', 'xb', 'c', 'xd', 'i']], ['a', ['a', 'xb', 'c', 'd', 'i']], ['a', ['a', 'b', 'xc', 'xd', 'i']], ['a', ['a', 'b', 'xc', 'd', 'i']]]",0
"[['b', ['xa', 'xb', 'xc', 'xd', 'i']], ['b', ['xa', 'xb', 'xc', 'd', 'i']], ['b', ['xa', 'xb', 'c', 'd', 'i']], ['b', ['xa', 'b', 'xc', 'xd', 'i']], ['b', ['xa', 'b', 'c', 'xd', 'i']], ['b', ['xa', 'b', 'c', 'd', 'i']], ['b', ['a', 'xb', 'xc', 'xd', 'i']], ['b', ['a', 'xb', 'c', 'xd', 'i']], ['b', ['a', 'xb', 'c', 'd', 'i']], ['b', ['a', 'b', 'xc', 'xd', 'i']], ['b', ['a', 'b', 'xc', 'd', 'i']]]",0
"[['c', ['xa', 'xb', 'xc', 'xd', 'i']], ['c', ['xa', 'xb', 'xc', 'd', 'i']], ['c', ['xa', 'xb', 'c', 'd', 'i']], ['c', ['xa', 'b', 'xc', 'xd', 'i']], ['c', ['xa', 'b', 'c', 'xd', 'i']], ['c', ['xa', 'b', 'c', 'd', 'i']], ['c', ['a', 'xb', 'xc', 'xd', 'i']], ['c', ['a', 'xb', 'c', 'xd', 'i']], ['c', ['a', 'xb', 'c', 'd', 'i']], ['c', ['a', 'b', 'xc', 'xd', 'i']], ['c', ['a', 'b', 'xc', 'd', 'i']]]",0
"[['d', ['xa', 'xb', 'xc', 'xd', 'i']], ['d', ['xa', 'xb', 'xc', 'd', 'i']], ['d', ['xa', 'xb', 'c', 'd', 'i']], ['d', ['xa', 'b', 'xc', 'xd', 'i']], ['d', ['xa', 'b', 'c', 'xd', 'i']], ['d', ['xa', 'b', 'c', 'd', 'i']], ['d', ['a', 'xb', 'xc', 'xd', 'i']], ['d', ['a', 'xb', 'c', 'xd', 'i']], ['d', ['a', 'xb', 'c', 'd', 'i']], ['d', ['a', 'b', 'xc', 'xd', 'i']], ['d', ['a', 'b', 'xc', 'd', 'i']]]",0
"[['a', ['xa', 'xb', 'c', 'xd', 'i']], ['a', ['xa', 'b', 'xc', 'xd', 'i']], ['a', ['xa', 'b', 'xc', 'd', 'i']], ['a', ['xa', 'b', 'c', 'xd', 'i']], ['a', ['xa', 'b', 'c', 'd', 'i']], ['a', ['a', 'xb', 'xc', 'xd', 'i']], ['a', ['a', 'xb', 'xc', 'd', 'i']], ['a', ['a', 'xb', 'c', 'xd', 'i']], ['a', ['a', 'b', 'xc', 'xd', 'i']], ['a', ['a', 'b', 'xc', 'd', 'i']], ['a', ['a', 'b', 'c', 'xd', 'i']]]",0
"[['b', ['xa', 'xb', 'c', 'xd', 'i']], ['b', ['xa', 'b', 'xc', 'xd', 'i']], ['b', ['xa', 'b', 'xc', 'd', 'i']], ['b', ['xa', 'b', 'c', 'xd', 'i']], ['b', ['xa', 'b', 'c', 'd', 'i']], ['b', ['a', 'xb', 'xc', 'xd', 'i']], ['b', ['a', 'xb', 'xc', 'd', 'i']], ['b', ['a', 'xb', 'c', 'xd', 'i']], ['b', ['a', 'b', 'xc', 'xd', 'i']], ['b', ['a', 'b', 'xc', 'd', 'i']], ['b', ['a', 'b', 'c', 'xd', 'i']]]",0
"[['c', ['xa', 'xb', 'c', 'xd', 'i']], ['c', ['xa', 'b', 'xc', 'xd', 'i']], ['c', ['xa', 'b', 'xc', 'd', 'i']], ['c', ['xa', 'b', 'c', 'xd', 'i']], ['c', ['xa', 'b', 'c', 'd', 'i']], ['c', ['a', 'xb', 'xc', 'xd', 'i']], ['c', ['a', 'xb', 'xc', 'd', 'i']], ['c', ['a', 'xb', 'c', 'xd', 'i']], ['c', ['a', 'b', 'xc', 'xd', 'i']], ['c', ['a', 'b', 'xc', 'd', 'i']], ['c', ['a', 'b', 'c', 'xd', 'i']]]",0
"[['d', ['xa', 'xb', 'c', 'xd', 'i']], ['d', ['xa', 'b', 'xc', 'xd', 'i']], ['d', ['xa', 'b', 'xc', 'd', 'i']], ['d', ['xa', 'b', 'c', 'xd', 'i']], ['d', ['xa', 'b', 'c', 'd', 'i']], ['d', ['a', 'xb', 'xc', 'xd', 'i']], ['d', ['a', 'xb', 'xc', 'd', 'i']], ['d', ['a', 'xb', 'c', 'xd', 'i']], ['d', ['a', 'b', 'xc', 'xd', 'i']], ['d', ['a', 'b', 'xc', 'd', 'i']], ['d', ['a', 'b', 'c', 'xd', 'i']]]",0
"[['a', ['xa', 'xb', 'xc', 'd', 'i']], ['a', ['xa', 'xb', 'c', 'xd', 'i']], ['a', ['xa', 'b', 'xc', 'd', 'i']], ['a', ['xa', 'b', 'c', 'd', 'i']], ['a', ['a', 'xb', 'xc', 'xd', 'i']], ['a', ['a', 'xb', 'xc', 'd', 'i']], ['a', ['a', 'xb', 'c', 'd', 'i']], ['a', ['a', 'b', 'xc', 'xd', 'i']], ['a', ['a', 'b', 'c', 'xd', 'i']]]",0
"[['b', ['xa', 'xb', 'xc', 'd', 'i']], ['b', ['xa', 'xb', 'c', 'xd', 'i']], ['b', ['xa', 'b', 'xc', 'd', 'i']], ['b', ['xa', 'b', 'c', 'd', 'i']], ['b', ['a', 'xb', 'xc', 'xd', 'i']], ['b', ['a', 'xb', 'xc', 'd', 'i']], ['b', ['a', 'xb', 'c', 'd', 'i']], ['b', ['a', 'b', 'xc', 'xd', 'i']], ['b', ['a', 'b', 'c', 'xd', 'i']]]",0
"[['c', ['xa', 'xb', 'xc', 'd', 'i']], ['c', ['xa', 'xb', 'c', 'xd', 'i']], ['c', ['xa', 'b', 'xc', 'd', 'i']], ['c', ['xa', 'b', 'c', 'd', 'i']], ['c', ['a', 'xb', 'xc', 'xd', 'i']], ['c', ['a', 'xb', 'xc', 'd', 'i']], ['c', ['a', 'xb', 'c', 'd', 'i']], ['c', ['a', 'b', 'xc', 'xd', 'i']], ['c', ['a', 'b', 'c', 'xd', 'i']]]",0
"[['d', ['xa', 'xb', 'xc', 'd', 'i']], ['d', ['xa', 'xb', 'c', 'xd', 'i']], ['d', ['xa', 'b', 'xc', 'd', 'i']], ['d', ['xa', 'b', 'c', 'd', 'i']], ['d', ['a', 'xb', 'xc', 'xd', 'i']], ['d', ['a', 'xb', 'xc', 'd', 'i']], ['d', ['a', 'xb', 'c', 'd', 'i']], ['d', ['a', 'b', 'xc', 'xd', 'i']], ['d', ['a', 'b', 'c', 'xd', 'i']]]",0
"[['a', ['xa', 'xb', 'xc', 'xd', 'i']], ['a', ['xa', 'xb', 'xc', 'd', 'i']], ['a', ['xa', 'xb', 'c', 'xd', 'i']], ['a', ['xa', 'xb', 'c', 'd', 'i']], ['a', ['xa', 'b', 'xc', 'd', 'i']], ['a', ['xa', 'b', 'c', 'xd', 'i']], ['a', ['a', 'xb', 'xc', 'xd', 'i']], ['a', ['a', 'xb', 'xc', 'd', 'i']], ['a', ['a', 'xb', 'c', 'xd', 'i']], ['a', ['a', 'b', 'xc', 'xd', 'i']], ['a', ['a', 'b', 'xc', 'd', 'i']], ['a', ['a', 'b', 'c', 'xd', 'i']], ['a', ['a', 'b', 'c', 'd', 'i']]]",0
"[['b', ['xa', 'xb', 'xc', 'xd', 'i']], ['b', ['xa', 'xb', 'xc', 'd', 'i']], ['b', ['xa', 'xb', 'c', 'xd', 'i']], ['b', ['xa', 'xb', 'c', 'd', 'i']], ['b', ['xa', 'b', 'xc', 'd', 'i']], ['b', ['xa', 'b', 'c', 'xd', 'i']], ['b', ['a', 'xb', 'xc', 'xd', 'i']], ['b', ['a', 'xb', 'xc', 'd', 'i']], ['b', ['a', 'xb', 'c', 'xd', 'i']], ['b', ['a', 'b', 'xc', 'xd', 'i']], ['b', ['a', 'b', 'xc', 'd', 'i']], ['b', ['a', 'b', 'c', 'xd', 'i']], ['b', ['a', 'b', 'c', 'd', 'i']]]",0
"[['c', ['xa', 'xb', 'xc', 'xd', 'i']], ['c', ['xa', 'xb', 'xc', 'd', 'i']], ['c', ['xa', 'xb', 'c', 'xd', 'i']], ['c', ['xa', 'xb', 'c', 'd', 'i']], ['c', ['xa', 'b', 'xc', 'd', 'i']], ['c', ['xa', 'b', 'c', 'xd', 'i']], ['c', ['a', 'xb', 'xc', 'xd', 'i']], ['c', ['a', 'xb', 'xc', 'd', 'i']], ['c', ['a', 'xb', 'c', 'xd', 'i']], ['c', ['a', 'b', 'xc', 'xd', 'i']], ['c', ['a', 'b', 'xc', 'd', 'i']], ['c', ['a', 'b', 'c', 'xd', 'i']], ['c', ['a', 'b', 'c', 'd', 'i']]]",0
